title,company,location,country,country_code,salary_min,salary_max,description,created,contract_type,search_term,url,skills_mentioned,is_remote,salary_avg,posted_date,posted_month
Microsoft Architect (m/w/d) Microsoft Lösungs-Designer:in,msg Plaut,"Wien, Österreich",Austria,at,,,"Karriere-Portal Alle Job Inserate Great things in business are never done by one person, they‘re done by a team of people. Diese Aufgaben erwarten dich Mitarbeit beim Ausbau unseres Microsoft-Lösungsportfolios mit breitem Aufgabengebiet in einem oder mehreren dieser Bereiche Infrastructure: Azure Administration, Azure Solution Architektur, Network Engineer Data & AI: AI Engineer, Data Engineer, Data Analyst, Database Administration Modern Work: Endpoint Admin, Teams Admin, Collaboration Communi…",2026-02-08 22:17:25+00:00,,data analyst,https://www.adzuna.at/details/5620870356?utm_medium=api&utm_source=224a9253,azure,0,,2026-02-08,Feb 2026
Senior Data Engineer,Red Bull,"Elsbethen, Salzburg-Umgebung",Austria,at,,,"Vollzeit Senior Data Engineer Elsbethen, Österreich Apply now At the heart of Red Bull's global sports universe is the Sports Data Platform (SDP), the technical foundation that turns data into a competitive advantage. We are seeking a Senior Data Engineer to play a central role in building and shaping this platform. This is a unique opportunity to own and evolve a critical data system that serves Red Bull's sports and athletes worldwide. As the lead technical expert for the platform, your role …",2026-01-02 16:26:20+00:00,,data analyst,https://www.adzuna.at/land/ad/5564607250?se=jNFcSsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=4DC9EB7572040486D9DCE7B717CEA8CC67C4D580,,0,,2026-01-02,Jan 2026
Data Engineer (all genders),TeamViewer GmbH,"Linz, Oberösterreich",Austria,at,,,"Data Engineer (all genders) Join us as a Data Engineer to build the pipelines powering analytics and AI. Design, maintain, and optimize data systems that drive decisions and unlock organization‑wide insights. TeamViewer provides a leading Digital Workplace platform that connects people with technology—enabling, improving and automating digital processes to make work work better. Our software solutions harness the power of AI and shape the future of digitalization. We believe that our diverse te…",2026-02-28 00:17:44+00:00,,data analyst,https://www.adzuna.at/details/5647799411?utm_medium=api&utm_source=224a9253,,0,,2026-02-28,Feb 2026
Data Engineer (all genders),TeamViewer GmbH,Österreich,Austria,at,,,"Data Engineer (all genders) Join us as a Data Engineer to build the pipelines powering analytics and AI. Design, maintain, and optimize data systems that drive decisions and unlock organization‑wide insights. TeamViewer provides a leading Digital Workplace platform that connects people with technology—enabling, improving and automating digital processes to make work work better. Our software solutions harness the power of AI and shape the future of digitalization. We believe that our diverse te…",2026-02-28 00:18:40+00:00,,data analyst,https://www.adzuna.at/details/5647800391?utm_medium=api&utm_source=224a9253,,0,,2026-02-28,Feb 2026
Softwareentickler:in mit DevOps-Expertise,Statistik Austria,"Wien, Österreich",Austria,at,,,"Softwareentickler:in mit DevOps-Expertise Diese Aufgaben erwarten Sie: * Aufbau, Wartung und Weiterentwicklung von CI/CD-Pipelines für Projekte in R und Python * Automatisierung von Deployments und Infrastruktur mit Tools wie Docker, Kubernetes, CI/CD oder ähnlichem * Unterstützung von Data Scientist:innen und Analyst:innen bei der Entwicklung und Produktivsetzung ihrer Modelle und Skripte * Design, Entwicklung und Wartung hausinterner Software-Pakete * Debugging, Monitoring, Logging und Perfor…",2026-03-16 14:39:56+00:00,,data analyst,https://www.adzuna.at/land/ad/5668622354?se=jNFcSsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=F66C68BEB0C24EB998C0730C67811544EBDA60CD,"r, python",0,,2026-03-16,Mar 2026
SENIOR BI ANALYST (M/W/D),Kwizda Holding GmbH,"Wien, Österreich",Austria,at,,,"Kwizda steht für Tradition, Wachstum, innovative Geschäftswege und Expansion. Wir beschäftigen in 6 Geschäftsbereichen (Pharma, Pharmahandel, Pharmadistribution, Agro, Kosmetik, Dach & Abdichtungsbahnen) ca. 1800 Mitarbeiter/innen. Diese Geschäftsfelder haben wir konsequent auf zukunftsorientierte Technologien ausgerichtet. Ihr Beitrag zu unserem Erfolg Als Senior BI Analyst (m/w/d) sind Sie Teil unseres Data & Analytics Teams und verantworten die zielgerichtete Nutzung und Weiterentwicklung un…",2026-03-18 04:15:11+00:00,,data analyst,https://www.adzuna.at/land/ad/5670320746?se=jNFcSsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=A85887247822E2AA8470467073260B59CF0855E4,,0,,2026-03-18,Mar 2026
Science Lead - Digital Biomarkers & Remote Patient Management,Roche,"Wien, Österreich",Austria,at,,,"At Roche you can show up as yourself, embraced for the unique qualities you bring. Our culture encourages personal expression, open dialogue, and genuine connections, where you are valued, accepted and respected for who you are, allowing you to thrive both personally and professionally. This is how we aim to prevent, stop and cure diseases and ensure everyone has access to healthcare today and for generations to come. Join Roche, where every voice matters. The Position Job Mission We, the Digit…",2025-11-14 03:41:06+00:00,,data analyst,https://www.adzuna.at/details/5495018399?utm_medium=api&utm_source=224a9253,,1,,2025-11-14,Nov 2025
Data & Analytics - Data Engineer (all genders),Vienna Insurance Group AG Wiener Versicherung Gruppe,"Wien, Österreich",Austria,at,,,"WORKING IN THE MIDDLE OF VIENNA: EXCHANGING ACROSS EUROPE Data & Analytics - Data Engineer (all genders) * Vienna * full-time * hybrid * all genders * asap * experienced * Data & Analytics Your Tasks * Collaborate with data scientists, analysts, and product owners to build reliable, maintainable pipelines and products * Design, build, and operate Databricks pipelines using Python, Lakeflow Declarative Pipelines, and Jobs/Workflows * Use Azure Data Factory for ingestion/orchestration; integrate …",2026-01-11 10:52:47+00:00,,data analyst,https://www.adzuna.at/land/ad/5579244997?se=jNFcSsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=118746FC2C4B9F020FC91649F4CB82607ACE5BA3,"python, azure, databricks",1,,2026-01-11,Jan 2026
Digital Biomarker Science & Technology Neuroscience Lead,Roche,"Wien, Österreich",Austria,at,,,"At Roche you can show up as yourself, embraced for the unique qualities you bring. Our culture encourages personal expression, open dialogue, and genuine connections, where you are valued, accepted and respected for who you are, allowing you to thrive both personally and professionally. This is how we aim to prevent, stop and cure diseases and ensure everyone has access to healthcare today and for generations to come. Join Roche, where every voice matters. The Position Who we are: We, the Digit…",2025-12-21 04:59:48+00:00,,data analyst,https://www.adzuna.at/details/5550707345?utm_medium=api&utm_source=224a9253,,0,,2025-12-21,Dec 2025
Software Asset Management Analyst (m/f/x),Dynatrace,"Innere Stadt, Wien",Austria,at,,,"Your role at Dynatrace The Software Asset Management (SAM) Analyst is responsible for managing and optimizing the lifecycle of software assets within the organization. This role ensures compliance with standard software, licensing agreements, reduces software costs through usage strategies, supports audits, and provides data & reporting. The SAM Analyst collaborates with IT, procurement, finance, and business units to maintain accurate software inventories and ensure alignment with organization…",2026-03-11 22:37:32+00:00,,data analyst,https://www.adzuna.at/details/5662132691?utm_medium=api&utm_source=224a9253,,0,,2026-03-11,Mar 2026
Associate Microsoft 365 Platform Analyst (P2),International Atomic Energy Agency,Österreich,Austria,at,,,This selection exercise may be used to generate a roster of pre-approved candidates to address future staffing needs for similar functions in any of the Departments and Offices of the Organization. IMPORTANT NOTICE REGARDING APPLICATION DEADLINE\: Please note that the closing date for submission of applications is indicated in local time as per the time zone of the applicant's location. Organizational Setting The Division of Information Technology provides support to the IAEA in the field of in…,2026-03-11 22:38:14+00:00,,data analyst,https://www.adzuna.at/details/5662133109?utm_medium=api&utm_source=224a9253,,0,,2026-03-11,Mar 2026
Data Engineering Specialist (m/w/d),IVM Technical Consultants,"Graz-Umgebung, Steiermark",Austria,at,,,"Nr. 106798 Data Engineering Specialist (m/w/d) Im Telemetrie-Bereich Einsatzort: Graz Umgebung Art der Anstellung: Vollzeit Fachbereich: Software & IT Gehalt (Brutto/Monat): von 3.900 bis 4.600 Euro Zeit für eine neue Herausforderung! * Entwicklung und Umsetzung stabiler, skalierbarer Datenprozesse zur Erfassung und Aufbereitung von Telemetriedaten aus ESL- und EdgeSense-Systemen * Aufbau und Weiterentwicklung von Datenmodellen und Analyse-Workflows für Reporting und Datenauswertung * Pflege un…",2026-02-03 19:26:42+00:00,,data analyst,https://www.adzuna.at/land/ad/5611946911?se=jNFcSsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=14586C846C60C6A677B2DC0FE364CCE8390F58C6,,0,,2026-02-03,Feb 2026
Software Asset Management Analyst (m/f/x),Dynatrace,"Wien, Österreich",Austria,at,,,"Your role at Dynatrace The Software Asset Management (SAM) Analyst is responsible for managing and optimizing the lifecycle of software assets within the organization. This role ensures compliance with standard software, licensing agreements, reduces software costs through usage strategies, supports audits, and provides data & reporting. The SAM Analyst collaborates with IT, procurement, finance, and business units to maintain accurate software inventories and ensure alignment with organization…",2026-03-11 05:58:02+00:00,,data analyst,https://www.adzuna.at/details/5661290150?utm_medium=api&utm_source=224a9253,,0,,2026-03-11,Mar 2026
Software Asset Management Analyst (m/f/x),Dynatrace,"Linz, Oberösterreich",Austria,at,,,"Your role at Dynatrace The Software Asset Management (SAM) Analyst is responsible for managing and optimizing the lifecycle of software assets within the organization. This role ensures compliance with standard software, licensing agreements, reduces software costs through usage strategies, supports audits, and provides data & reporting. The SAM Analyst collaborates with IT, procurement, finance, and business units to maintain accurate software inventories and ensure alignment with organization…",2026-03-11 05:58:02+00:00,,data analyst,https://www.adzuna.at/details/5661290157?utm_medium=api&utm_source=224a9253,,0,,2026-03-11,Mar 2026
Senior BI Analyst (m/w/d),Kwizda Holding GmbH,"Wien, Österreich",Austria,at,,,"Kwizda steht für Tradition, Wachstum, innovative Geschäftswege und Expansion. Wir beschäftigen in 6 Geschäftsbereichen (Pharma, Pharmahandel, Pharmadistribution, Agro, Kosmetik, Dach & Abdichtungsbahnen) ca. 1800 Mitarbeiter/innen. Diese Geschäftsfelder haben wir konsequent auf zukunftsorientierte Technologien ausgerichtet. Ihr Beitrag zu unserem Erfolg Als Senior BI Analyst (m/w/d) sind Sie Teil unseres Data & Analytics Teams und verantworten die zielgerichtete Nutzung und Weiterentwicklung un…",2026-02-22 10:30:55+00:00,,data analyst,https://www.adzuna.at/land/ad/5641094565?se=jNFcSsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=31736028A88503A2948EA73C343D7B68D645606E,,0,,2026-02-22,Feb 2026
Product Manager - Whiteshield (Immediate Start),Whiteshield,"Wien, Österreich",Austria,at,,,"About Us Whiteshield is a global policy advisory and AI economics firm known for our ability to respond to global challenges rapidly and incisively. We use the most advanced tools and technology and combine them with our team of leading international experts to engage decision-makers in tackling society's most significant challenges. We are recognized for our rapid decision support, innovation, data science algorithms and deep policy expertise. We are specialists in ""connecting the dots"" betwee…",2026-02-05 10:43:34+00:00,,data analyst,https://www.adzuna.at/details/5615445438?utm_medium=api&utm_source=224a9253,,0,,2026-02-05,Feb 2026
Data & Integration Engineer (m/f/d),Boehringer Ingelheim RCV GmbH & Co KG,"Wien, Österreich",Austria,at,,,"Our Company At Boehringer Ingelheim we develop breakthrough therapies and innovative healthcare solutions in areas of unmet medical need for both humans and animals. As a family owned company, we focus on long-term performance. We believe that, if we have talented and ambitious people who are passionate about innovation, there is no limit to what we can achieve; after all, we started with just 28 people. Now, we are powered by 50,000 employees globally who nurture a diverse, collaborative and i…",2026-03-16 08:49:57+00:00,,data analyst,https://www.adzuna.at/land/ad/5668418662?se=jNFcSsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=8BB4B6614F12FA465D0BC6B5210D44C15B6DA0FD,,0,,2026-03-16,Mar 2026
Group IT Project Manager (m/f/d),Octapharma Pharmazeutika Produktionsges.m.b.H.,"Wien, Österreich",Austria,at,,,"Group IT Project Manager (m/f/d) Job-ID: 58454 Location: Wien, AUT Job Level: Professionals Category: IT Employment Type: Permanent position Become part of a vital chain and contribute to our common goal of making people's lives better. Octapharma is one of the largest human protein manufacturers in the world, developing and producing medicines sourced from human plasma and human cell lines. We are a privately-owned company, where the warmth of family meets the scale of a global organisation. W…",2026-02-13 15:31:02+00:00,,data analyst,https://www.adzuna.at/land/ad/5627788074?se=jNFcSsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=D871795EE61A7928AAE9EA6341F9890A74ED2743,,0,,2026-02-13,Feb 2026
Data Steward (m/w/x),Öbb,Österreich,Austria,at,,,"2 Teilen Rail Cargo Austria AG Wien-Favoriten, Wien 1100 AUT Normalarbeitszeit Gleitzeit 20 Std. req25014 Wir möchten neue Wege gehen. Und neue Wege schaffen. Heute. Für morgen. Für uns. Jetzt Teil des TeamOEBB werden! Dein Job, du übernimmst die Umsetzung von Data-Governance-Maßnahmen, um Datengenauigkeit, Konsistenz und Compliance sicherzustellen. definierst und setzt Data Quality Standards und Prozesse durch. arbeitest mit Data Owner (m/w/x), Analyst:innen und anderen Stakeholder:innen zusam…",2026-03-06 22:28:25+00:00,,data analyst,https://www.adzuna.at/details/5656790326?utm_medium=api&utm_source=224a9253,,0,,2026-03-06,Mar 2026
Financial Analyst - Services Controlling,Innio,"Jenbach, Schwaz",Austria,at,,,"Description Financial Analyst - Services Controlling – will be reporting to Head of Service Finance, will be supervised by Lead Financial Analyst (MSA) and will be responsible for analytics around key service product line – MSAs, will perform review of key financial metrics together with Lead Financial Analyst (MSA) on a monthly basis prior to submission to Head of Service Finance, will provide technical guidance and support to Operational teams, to ensure overall MSA process is effective, effi…",2025-12-01 19:51:47+00:00,,data analyst,https://www.adzuna.at/details/5522249082?utm_medium=api&utm_source=224a9253,,0,,2025-12-01,Dec 2025
"Manager, Commercial Business - Vascular Division - Austria, Switzerland and Hungary",Cook Group,"Neubau, Wien",Austria,at,,,"As Manager, Commercial Business, you will play a pivotal role in driving revenue growth, managing pricing principles and enhancing customer relationships within the country. You will be responsible for the Commercial Account Specialists and / or the Country Commercial Business Managers in your area of responsibility, ensuring they support the sales processes, implementing price management strategies, and fostering collaboration across departments to maximize business opportunities. Your role an…",2026-02-04 19:44:27+00:00,,data analyst,https://www.adzuna.at/details/5614014272?utm_medium=api&utm_source=224a9253,,0,,2026-02-04,Feb 2026
Business Analyst (m/w/d),CRIF GmbH,"Wien, Österreich",Austria,at,,,"CRIF ist ein Technologieunternehmen mit mehr als 70 Niederlassungen in über 35 Ländern auf vier Kontinenten. Der Fokus der Leistungen von CRIF liegt auf datenbasierten Lösungen für Identitäts-, Risikomanagement, Betrugsvermeidung und Digitalisierung. CRIF zählt rund 10.000 Finanzinstitute, über 600 Versicherungen und 90.000 Unternehmen zu seinen Kunden. Wir vereinen das Beste aus zwei Welten: innovative Technologie mit bester Information & Analytics. Unsere Lösungen schaffen einen Mehrwert und …",2026-03-06 05:18:04+00:00,,business analyst,https://www.adzuna.at/land/ad/5655981880?se=tBqSTsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=CC7FF9F13BB9DBC51F0F8B87244AEC00C5EACEEE,,0,,2026-03-06,Mar 2026
Business Analyst Supply Chain Planning,Red Bull,"Elsbethen, Salzburg-Umgebung",Austria,at,,,"Vollzeit Business Analyst - Supply Chain Planning Elsbethen, Österreich Apply now In this role, you will drive business analytics and continuous improvement initiatives within Supply Chain Planning. You will analyze planning processes, develop models to support strategic decision-making, and help implement improved planning methods and best practices. The role also focuses on strengthening planning capabilities across the organization by identifying opportunities for optimization and supporting…",2026-03-19 08:52:58+00:00,,business analyst,https://www.adzuna.at/land/ad/5671716427?se=tBqSTsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=D561F21B297F2DEE95FD0B7A942B298400BB3D8B,,0,,2026-03-19,Mar 2026
ERP BUSINESS ANALYST (M/W/D),Kwizda Pharmadistribution GmbH,"Wien, Österreich",Austria,at,,,"Kwizda Pharmadistribution GmbH , ein Tochterunternehmen der Kwizda Unternehmensgruppe, ist der führende Logistikdienstleister für die internationale Gesundheitsindustrie. Im regulatorisch anspruchsvollen Umfeld haben wir uns klar als Premium Anbieter positioniert und bewerkstelligen damit ein eindrucksvolles Wachstum. Als „Smart-Distribution Hub“ liefern wir unseren Kunden einen Mehrwert durch Datenaufbereitung und Analyse. Um das Potential unserer modernen IT-Landschaft optimal auszuschöpfen u…",2026-03-11 04:40:59+00:00,,business analyst,https://www.adzuna.at/land/ad/5661241992?se=tBqSTsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=067110448104B68F745E60760CFC0E9C98073BAC,,0,,2026-03-11,Mar 2026
Business Analyst (m/w) Buchhaltung IT-Koordination,STRABAG BRVZ GMBH,Spittal an der Drau,Austria,at,,,"Bei STRABAG bauen rund 86.000 Menschen an mehr als 2.400 Standorten weltweit am Fortschritt. Einzigartigkeit und individuelle Stärken kennzeichnen dabei nicht nur unsere Projekte, sondern auch jede:n Einzelne:n von uns. Ob im Hoch- und Ingenieurbau, Straßen- und Tiefbau, Brücken- und Tunnelbau, in der Baustoffproduktion, Projektentwicklung oder im Gebäudemanagement – wir denken Bauen weiter, um der innovativste und nachhaltigste Bautechnologiekonzern Europas zu werden. Chancengleichheit, Vielfa…",2026-03-14 04:12:45+00:00,,business analyst,https://www.adzuna.at/land/ad/5664709039?se=tBqSTsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=CC4521BAF7D3E900E1729374CA4DB03D634EBB3A,,0,,2026-03-14,Mar 2026
Associate Group Business Analyst,Gabriel-Chemie Ges.m.b.H.,"Gumpoldskirchen, Mödling",Austria,at,,,"Associate Group Business Analyst Wir sind eine international tätige Firmengruppe, spezialisiert auf die Einfärbung und Veredelung von Kunststoffen und sind Europas größter Masterbatch Hersteller in Familienbesitz. Als unabhängiges, profitables Unternehmen möchten wir mit ausgewogenem sozialen und ökologischen Handeln nachhaltig wachsen. Dabei sehen wir unsere MitarbeiterInnen als wichtige Ressource und wollen zu einem der begehrtesten Arbeitgeber werden. Seien Sie Teil dieser Vision, wachsen Si…",2026-02-24 19:22:34+00:00,,business analyst,https://www.adzuna.at/land/ad/5643770578?se=tBqSTsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=1F22C110932EB3A63B8612D9F815884E3574DFE5,,0,,2026-02-24,Feb 2026
Business Analyst Retail ERP (m/w/d),SPAR ICS Business Service GmbH,Österreich,Austria,at,,,"Wir sind das „I“ und „T“ in Retail SPAR ICS ist die IT-Gesellschaft der SPAR Österreich-Gruppe und kümmert sich um sämtliche IT-Belange von SPAR, INTERSPAR und SES Spar European Shopping Centers. Wir sind über 700 kluge Köpfe und haben zwei Agenden: Das reibungslose Einkaufserlebnis aller SPAR-Kundinnen und -Kunden in 5 Ländern und die digitalen Geschäftsprozesse „hinter den Regalen“ im Konzern. Businessprozesse im Großhandel und Retail zu analysieren und länderübergreifend mit den Fachbereiche…",2026-03-14 04:43:34+00:00,,business analyst,https://www.adzuna.at/land/ad/5664728242?se=tBqSTsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=15E3CFCCB889D15BE47B180BFC6F1A9D34DAF6F3,,0,,2026-03-14,Mar 2026
Business Analyst Retail ERP (m/w/d),SPAR ICS Business Service GmbH,"Wien, Österreich",Austria,at,,,"Wir sind das „I“ und „T“ in Retail SPAR ICS ist die IT-Gesellschaft der SPAR Österreich-Gruppe und kümmert sich um sämtliche IT-Belange von SPAR, INTERSPAR und SES Spar European Shopping Centers. Wir sind über 700 kluge Köpfe und haben zwei Agenden: Das reibungslose Einkaufserlebnis aller SPAR-Kundinnen und -Kunden in 5 Ländern und die digitalen Geschäftsprozesse „hinter den Regalen“ im Konzern. Businessprozesse im Großhandel und Retail zu analysieren und länderübergreifend mit den Fachbereiche…",2026-03-14 04:43:36+00:00,,business analyst,https://www.adzuna.at/land/ad/5664728397?se=tBqSTsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=C3BE9B9A021AB0BF9716D0F8F1B0F6AB164FBB77,,0,,2026-03-14,Mar 2026
Business Analyst Retail ERP (m/w/d),SPAR ICS Business Service GmbH,"Wernberg, Villach-Land",Austria,at,,,"Wir sind das „I“ und „T“ in Retail SPAR ICS ist die IT-Gesellschaft der SPAR Österreich-Gruppe und kümmert sich um sämtliche IT-Belange von SPAR, INTERSPAR und SES Spar European Shopping Centers. Wir sind über 700 kluge Köpfe und haben zwei Agenden: Das reibungslose Einkaufserlebnis aller SPAR-Kundinnen und -Kunden in 5 Ländern und die digitalen Geschäftsprozesse „hinter den Regalen“ im Konzern. Businessprozesse im Großhandel und Retail zu analysieren und länderübergreifend mit den Fachbereiche…",2026-03-14 04:43:35+00:00,,business analyst,https://www.adzuna.at/land/ad/5664728301?se=tBqSTsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=9ECA8129AA25C5D961487EEC359B371F7D25A689,,0,,2026-03-14,Mar 2026
Business Analyst Retail ERP (m/w/d),SPAR ICS Business Service GmbH,Salzburg,Austria,at,,,"Wir sind das „I“ und „T“ in Retail SPAR ICS ist die IT-Gesellschaft der SPAR Österreich-Gruppe und kümmert sich um sämtliche IT-Belange von SPAR, INTERSPAR und SES Spar European Shopping Centers. Wir sind über 700 kluge Köpfe und haben zwei Agenden: Das reibungslose Einkaufserlebnis aller SPAR-Kundinnen und -Kunden in 5 Ländern und die digitalen Geschäftsprozesse „hinter den Regalen“ im Konzern. Businessprozesse im Großhandel und Retail zu analysieren und länderübergreifend mit den Fachbereiche…",2026-03-14 04:43:35+00:00,,business analyst,https://www.adzuna.at/land/ad/5664728308?se=tBqSTsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=1B50D4BB0759C5686203A47BBC58286ECF568E6C,,0,,2026-03-14,Mar 2026
Business Analyst (Teilzeit),Wacker Neuson,"Wien, Österreich",Austria,at,,,"Verstärken Sie unser Team am Standort Wien als Business Analyst (Teilzeit) Ihre Aufgaben bei uns * Analysen & Auswertungen: Sie erstellen präzise Vertriebs-, Umsatz- und Marktanalysen, bereiten KPIs auf und liefern datenbasierte Entscheidungsgrundlagen für Fachbereiche und Management. * Reporting & Controlling: Sie unterstützen bei der Erstellung regelmäßiger Berichte, Vertriebskennzahlen und Plan-Ist-Vergleiche. * Projektführung im Vertriebscontrolling: Sie übernehmen die federführende Leitung…",2026-01-19 07:25:38+00:00,permanent,business analyst,https://www.adzuna.at/land/ad/5591088692?se=tBqSTsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=C65770FB6309EDA73261E2476CFB979451C986B6,,0,,2026-01-19,Jan 2026
Business Analyst:in Logistik,voestalpine AG,"Linz, Oberösterreich",Austria,at,,,"Business Analyst:in Logistik * Job-ID: V000011633 * Einsatzort: Linz * Zeitpunkt: ehestmöglich * Art der Anstellung: Vollzeit Ihre Aufgaben * Sie erstellen Power BI Dashboards für die Geschäftsführung und die Bereichsleitung * Dabei arbeiten Sie eng mit den jeweiligen Fachbereichen zusammen, nehmen Anforderungen strukturiert auf und erarbeiten geeignete Reporting- und Lösungskonzepte * Sie entwickeln die bestehenden KPIs kontinuierlich weiter, um die Prozesse in den Bereichen On-Site- und Outbo…",2026-02-27 08:18:15+00:00,,business analyst,https://www.adzuna.at/land/ad/5647034894?se=tBqSTsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=B24A7289326C42928488E3938095FF5C675338E3,power bi,0,,2026-02-27,Feb 2026
Junior Software Testers / Business Analysts,"""RailNetEurope"" - Vereinigung zur Förderung des internationalen Verkehrs auf der Eisenbahninfrastruktur","Wien, Österreich",Austria,at,,,RailNetEurope (RNE) is an association of European Infrastructure Managers (IMs) and Allocation Bodies (ABs) with the common goal of facilitating international trafﬁc on the European rail infrastructure and increasing the efﬁciency of the IMs'/ABs' processes. RNE's Joint Ofﬁce (JO) is located in Vienna with approximately 80 employees from many different European countries. Detailed information can be found on RNE's website: www.rne.eu We are looking for detail-oriented and analytical Software Te…,2026-03-12 17:24:08+00:00,,business analyst,https://www.adzuna.at/land/ad/5662458000?se=tBqSTsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=89B471BB296938596B04791ADD6CD980239FEA25,,0,,2026-03-12,Mar 2026
Business Analyst Digitale Versicherungslösungen und AI (m/w/d),Wüstenrot Gruppe,"Wien, Österreich",Austria,at,,,"Komm in unser Team als: Business Analyst Digitale Versicherungslösungen und AI (m/w/d) Dienstort: Salzburg, Wien oder deine Wohnung Die Wüstenrot Technology GmbH gehört im Bereich der Informationstechnologie zu den größten Arbeitgebern im Raum Salzburg. Wir entwickeln, implementieren, unterstützen und servicieren die IT der Unternehmensgruppe Wüstenrot im In- und Ausland. Analyse und Dokumentation von Business-Anforderungen in dem Bereich Versicherung Unterstützung bei der Umsetzung von Feature…",2026-03-14 04:43:33+00:00,,business analyst,https://www.adzuna.at/land/ad/5664728027?se=tBqSTsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=EAEE9088E5CBBEC75C609459486308C02978DA8E,,0,,2026-03-14,Mar 2026
Business Analyst Digitale Versicherungslösungen und AI (m/w/d),Wüstenrot Gruppe,Salzburg,Austria,at,,,"Komm in unser Team als: Business Analyst Digitale Versicherungslösungen und AI (m/w/d) Dienstort: Salzburg, Wien oder deine Wohnung Die Wüstenrot Technology GmbH gehört im Bereich der Informationstechnologie zu den größten Arbeitgebern im Raum Salzburg. Wir entwickeln, implementieren, unterstützen und servicieren die IT der Unternehmensgruppe Wüstenrot im In- und Ausland. Analyse und Dokumentation von Business-Anforderungen in dem Bereich Versicherung Unterstützung bei der Umsetzung von Feature…",2026-03-14 04:43:31+00:00,,business analyst,https://www.adzuna.at/land/ad/5664727903?se=tBqSTsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=858B92C871FF3583D86371C82FCF69CBDD14D04E,,0,,2026-03-14,Mar 2026
Business Analyst Digitale Versicherungslösungen und AI (m/w/d),Wüstenrot Gruppe,Österreich,Austria,at,,,"Komm in unser Team als: Business Analyst Digitale Versicherungslösungen und AI (m/w/d) Dienstort: Salzburg, Wien oder deine Wohnung Die Wüstenrot Technology GmbH gehört im Bereich der Informationstechnologie zu den größten Arbeitgebern im Raum Salzburg. Wir entwickeln, implementieren, unterstützen und servicieren die IT der Unternehmensgruppe Wüstenrot im In- und Ausland. Analyse und Dokumentation von Business-Anforderungen in dem Bereich Versicherung Unterstützung bei der Umsetzung von Feature…",2026-03-14 04:43:32+00:00,,business analyst,https://www.adzuna.at/land/ad/5664727921?se=tBqSTsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=7947BF2110D0605A499015E048A6C8ACD9963897,,0,,2026-03-14,Mar 2026
IT Business Analyst:in - CDH,UNIQA Insurance Group AG,"Wien, Österreich",Austria,at,,,"IT Business Analyst:in - CDH Als eine der führenden Versicherungen wissen wir, dass wir gemeinsam mehr bewegen können. Bei UNIQA sind wir deshalb die Gemeinschaft für ein besseres Leben. Wir nutzen unsere individuellen Fähigkeiten, um zusammen eine bessere Zukunft zu gestalten. Erzähle uns von deinen Stärken und bewirb dich bei der UNIQA IT Services GmbH (UITS), dem IT-Dienstleister der UNIQA Group, als IT Business Analyst:in - CDH Das erwartet dich: * Mitarbeit im UCP-Programm sowie Weiterentw…",2026-01-29 05:35:21+00:00,,business analyst,https://www.adzuna.at/land/ad/5604353659?se=tBqSTsYj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=17138CBF396DACD56A116398342DC0D302F98587,,0,,2026-01-29,Jan 2026
